Date,CPU Utilization,CPU Power
2023-10-20 00:23:30,0.00000,0.00000
2023-10-20 00:23:31,0.00000,0.00000
2023-10-20 00:23:32,0.00000,0.00000
2023-10-20 00:23:33,-0.01978,-0.00629
2023-10-20 00:23:34,0.00864,0.00254
2023-10-20 00:23:35,0.00875,0.00335
2023-10-20 00:23:36,0.00884,0.00320
2023-10-20 00:23:37,0.00868,0.00294
2023-10-20 00:23:38,0.00876,0.00340
